# OUT_OF_SCOPE — série de valores, não entra na skill.
# Manutenção separada (regra 4 de 01-plano-extracao.md). Aqui só como
# evidência de conferência contra a tabela mantida à parte.
# documento=manual-de-calculo-trabalhista_2016-1.pdf emissor=TRT-3, Secretaria de Cálculos Judiciais, julho/2016 offset_paginacao=0
# Anexo I da IN/RFB 1027/10. Códigos CNAE 2.0 — codificação distinta da
# usada em 18.8.1, que é CNAE 1.0. As duas tabelas NÃO são versões de um
# mesmo arquivo: são normas sucessivas com chave diferente. Ver o JSON
# semântico trt3-18.8-grau-de-risco-estrutura.json.
# A coluna GILRAT está dividida por momento do fato gerador (Dec. 6.957/09).
pagina_pdf,item,tabela,codigo_cnae,gilrat_fg_ate_2009_12,gilrat_fg_desde_2010_01,fpas,descricao_atividade
440,18.8.2,ANEXO I - TABELA 1,5022-0/02,"1,00%","2,00%",540,"Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia"
440,18.8.2,ANEXO I - TABELA 1,5030-1/01,"1,00%","3,00%",540,Navegação de apoio marítimo
440,18.8.2,ANEXO I - TABELA 1,5030-1/02,"1,00%","1,00%",540,Navegação de apoio portuário
440,18.8.2,ANEXO I - TABELA 1,5091-2/01,"2,00%","3,00%",540,"Transporte por navegação de travessia, municipal"
440,18.8.2,ANEXO I - TABELA 1,5091-2/02,"2,00%","3,00%",540,"Transporte por navegação de travessia, intermunicipal"
440,18.8.2,ANEXO I - TABELA 1,5099-8/01,"2,00%","1,00%",540,Transporte aquaviário para passeios turísticos
440,18.8.2,ANEXO I - TABELA 1,5099-8/99,"2,00%","1,00%",540,Outros transportes aquaviários não especificados anteriormente
440,18.8.2,ANEXO I - TABELA 1,5231-1/01,"1,00%","2,00%",540,Administração da infra-estrutura portuária
440,18.8.2,ANEXO I - TABELA 1,5231-1/02,"1,00%","3,00%",540,Operações de terminais
440,18.8.2,ANEXO I - TABELA 1,5232-0/00,"1,00%","2,00%",540,Atividades de agenciamento marítimo
440,18.8.2,ANEXO I - TABELA 1,5239-7/00,"1,00%","3,00%",540,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente
440,18.8.2,ANEXO I - TABELA 1,7420-0/02,"1,00%","2,00%",540,Atividades de produção de fotografias submarinas
440,18.8.2,ANEXO I - TABELA 1,7490-1/02,"1,00%","3,00%",540,Escafandria e mergulho
440,18.8.2,ANEXO I - TABELA 1,9412-0/00,"1,00%","3,00%",540,Atividades de organizações associativas profissionais (empregados permanentes do OGMO)
440,18.8.2,ANEXO I - TABELA 1,3041-5/00,"1,00%","2,00%",558,Fabricação de aeronaves
440,18.8.2,ANEXO I - TABELA 1,3042-3/00,"1,00%","2,00%",558,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves"
440,18.8.2,ANEXO I - TABELA 1,3316-3/01,"1,00%","2,00%",558,"Manutenção e reparação de aeronaves, exceto a manutenção na pista"
440,18.8.2,ANEXO I - TABELA 1,3316-3/02,"1,00%","1,00%",558,Manutenção de aeronaves na pista
440,18.8.2,ANEXO I - TABELA 1,4614-1/00,"2,00%","2,00%",558,Representantes comerciais e agentes do comércio de aeronaves
440,18.8.2,ANEXO I - TABELA 1,5111-1/00,"3,00%","3,00%",558,Transporte aéreo de passageiros regular
440,18.8.2,ANEXO I - TABELA 1,5112-9/01,"3,00%","3,00%",558,Serviço de táxi aéreo e locação de aeronaves com tripulação
440,18.8.2,ANEXO I - TABELA 1,5112-9/99,"3,00%","3,00%",558,Outros serviços de transporte aéreo de passageiros não-regular
440,18.8.2,ANEXO I - TABELA 1,5120-0/00,"2,00%","2,00%",558,Transporte aéreo de carga
440,18.8.2,ANEXO I - TABELA 1,5130-7/00,"1,00%","1,00%",558,Transporte espacial
440,18.8.2,ANEXO I - TABELA 1,5240-1/01,"1,00%","2,00%",558,Operação dos aeroportos e campos de aterrissagem
440,18.8.2,ANEXO I - TABELA 1,5240-1/99,"1,00%","3,00%",558,"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem"
440,18.8.2,ANEXO I - TABELA 1,7420-0/02,"1,00%","2,00%",558,Atividades de produção de fotografias aéreas
440,18.8.2,ANEXO I - TABELA 1,7719-5/02,"1,00%","3,00%",558,Locação de aeronaves sem tripulação
440,18.8.2,ANEXO I - TABELA 1,3250-7/06,"2,00%","2,00%",566,Serviços de prótese dentária - Pessoa Física
440,18.8.2,ANEXO I - TABELA 1,5811-5/00,"1,00%","2,00%",566,Edição de livros
441,18.8.2,ANEXO I - TABELA 1,5812-3/00,"1,00%","2,00%",566,Edição de jornais
441,18.8.2,ANEXO I - TABELA 1,5813-1/00,"1,00%","3,00%",566,Edição de revistas
441,18.8.2,ANEXO I - TABELA 1,5819-1/00,"1,00%","2,00%",566,"Edição de cadastros, listas e outros produtos gráficos"
441,18.8.2,ANEXO I - TABELA 1,5829-8/00,"1,00%","2,00%",566,"Edição de cadastros, listas e outros produtos gráficos"
441,18.8.2,ANEXO I - TABELA 1,5911-1/02,"1,00%","3,00%",566,Produção de filmes para publicidade
441,18.8.2,ANEXO I - TABELA 1,5911-1/99,"1,00%","1,00%",566,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
441,18.8.2,ANEXO I - TABELA 1,5912-0/01,"1,00%","2,00%",566,Serviços de dublagem
441,18.8.2,ANEXO I - TABELA 1,5912-0/02,"1,00%","2,00%",566,Serviços de mixagem sonora em produção audiovisual
441,18.8.2,ANEXO I - TABELA 1,5912-0/99,"1,00%","1,00%",566,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
441,18.8.2,ANEXO I - TABELA 1,5913-8/00,"1,00%","1,00%",566,"Distribuição cinematográfica, de vídeo e de programas de televisão"
441,18.8.2,ANEXO I - TABELA 1,5914-6/00,"1,00%","3,00%",566,Atividades de exibição cinematográfica
441,18.8.2,ANEXO I - TABELA 1,5920-1/00,"1,00%","2,00%",566,Atividades de gravação de som e de edição de música
441,18.8.2,ANEXO I - TABELA 1,6010-1/00,"1,00%","1,00%",566,Atividades de rádio
441,18.8.2,ANEXO I - TABELA 1,6021-7/00,"3,00%","3,00%",566,Atividades de televisão aberta
441,18.8.2,ANEXO I - TABELA 1,6022-5/01,"3,00%","3,00%",566,Programadoras
441,18.8.2,ANEXO I - TABELA 1,6391-7/00,"1,00%","2,00%",566,Agências de notícias
441,18.8.2,ANEXO I - TABELA 1,6611-8/01,"1,00%","1,00%",736,Bolsa de valores
441,18.8.2,ANEXO I - TABELA 1,6611-8/02,"1,00%","1,00%",736,Bolsa de mercadorias
441,18.8.2,ANEXO I - TABELA 1,6611-8/03,"1,00%","1,00%",736,Bolsa de mercadorias e futuros
441,18.8.2,ANEXO I - TABELA 1,6611-8/04,"1,00%","2,00%",736,Administração de mercados de balcão organizados
441,18.8.2,ANEXO I - TABELA 1,6621-5/01,"1,00%","1,00%",566,Peritos e avaliadores de seguros - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,6621-5/02,"1,00%","1,00%",566,Auditoria e consultoria atuarial - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,6821-8/01,"1,00%","2,00%",566,Corretagem na compra e venda e avaliação de imóveis - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,6821-8/02,"1,00%","2,00%",566,Corretagem no aluguel de imóveis - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,6911-7/01,"1,00%","1,00%",566,Serviços advocatícios - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,6920-6/01,"1,00%","1,00%",566,Atividades de contabilidade - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,6920-6/02,"1,00%","2,00%",566,Atividades de consultoria e auditoria contábil e tributária - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7020-4/00,"1,00%","2,00%",566,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica - Pessoa Física"
441,18.8.2,ANEXO I - TABELA 1,7111-1/00,"1,00%","3,00%",566,Serviços de arquitetura - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7112-0/00,"1,00%","3,00%",566,"Serviços de engenharia, (pessoa física) inclusive engenharia consultiva, exceto aquela prestada na área da Indústria da Construção que é do FPAS 507"
441,18.8.2,ANEXO I - TABELA 1,7119-7/01,"1,00%","2,00%",566,"Serviços de cartografia, topografia e geodésia - Pessoa Física"
441,18.8.2,ANEXO I - TABELA 1,7119-7/02,"1,00%","3,00%",566,Atividades de estudos geológicos - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7119-7/03,"1,00%","2,00%",566,Serviços de desenho técnico relacionados à arquitetura e engenharia - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7119-7/04,"1,00%","1,00%",566,Serviços de perícia técnica relacionados à segurança do trabalho - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7119-7/99,"1,00%","2,00%",566,Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7120-1/00,"3,00%","1,00%",566,Testes e análises técnicas - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7220-7/00,"1,00%","1,00%",566,Pesquisa e desenvolvimento experimental em ciências sociais e humanas - Pessoa Física
441,18.8.2,ANEXO I - TABELA 1,7311-4/00,"1,00%","1,00%",566,Agências de publicidade
441,18.8.2,ANEXO I - TABELA 1,7312-2/00,"1,00%","3,00%",566,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação"
441,18.8.2,ANEXO I - TABELA 1,7319-0/01,"1,00%","2,00%",566,Criação de estandes para feiras e exposições
441,18.8.2,ANEXO I - TABELA 1,7319-0/03,"1,00%","3,00%",566,Marketing direto
441,18.8.2,ANEXO I - TABELA 1,7319-0/99,"1,00%","2,00%",566,Outras atividades de publicidade não especificadas anteriormente
441,18.8.2,ANEXO I - TABELA 1,7410-2/01,"1,00%","3,00%",566,Design
441,18.8.2,ANEXO I - TABELA 1,7410-2/02,"1,00%","3,00%",566,Decoração de interiores
441,18.8.2,ANEXO I - TABELA 1,7420-0/01,"1,00%","2,00%",566,"Atividades de produção de fotografias, exceto aérea e submarina"
441,18.8.2,ANEXO I - TABELA 1,7420-0/03,"1,00%","2,00%",566,Laboratórios fotográficos
441,18.8.2,ANEXO I - TABELA 1,7420-0/04,"1,00%","2,00%",566,Filmagem de festas e eventos
441,18.8.2,ANEXO I - TABELA 1,7490-1/01,"1,00%","3,00%",566,"Serviços de tradução, interpretação e similares"
442,18.8.2,ANEXO I - TABELA 1,7490-1/03,"1,00%","3,00%",566,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,7500-1/00,"1,00%","2,00%",566,Atividades veterinárias - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8112-5/00,"3,00%","2,00%",566,Condomínios prediais
442,18.8.2,ANEXO I - TABELA 1,8511-2/00,"1,00%","2,00%",566,Educação infantil - creche
442,18.8.2,ANEXO I - TABELA 1,8512-1/00,"1,00%","1,00%",566,Educação infantil - pré-escola
442,18.8.2,ANEXO I - TABELA 1,8550-3/01,"1,00%","1,00%",566,Administração de caixas escolares
442,18.8.2,ANEXO I - TABELA 1,8550-3/02,"1,00%","2,00%",566,"Atividades de apoio à educação, exceto caixas escolares"
442,18.8.2,ANEXO I - TABELA 1,8630-5/03,"2,00%","1,00%",566,Atividade médica ambulatorial restrita a consultas - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8630-5/04,"2,00%","1,00%",566,Atividade odontológica com recursos para realização de procedimentos cirúrgicos - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8630-5/05,"2,00%","1,00%",566,Atividade odontológica sem recursos para realização de procedimentos cirúrgicos - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/01,"1,00%","1,00%",566,Atividades de enfermagem - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/02,"1,00%","3,00%",566,Atividades de profissionais da nutrição - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/03,"1,00%","1,00%",566,Atividades de psicologia e psicanálise - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/04,"1,00%","1,00%",566,Atividades de fisioterapia - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/05,"1,00%","2,00%",566,Atividades de terapia ocupacional - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/06,"1,00%","1,00%",566,Atividades de fonoaudiologia - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8650-0/07,"1,00%","1,00%",566,Atividades de terapia de nutrição enteral e parenteral - Pessoa Física
442,18.8.2,ANEXO I - TABELA 1,8711-5/05,"1,00%","2,00%",566,Condomínios residenciais para idosos
442,18.8.2,ANEXO I - TABELA 1,8720-4/99,"1,00%","2,00%",566,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química não especificadas anteriormente - Pessoa Física"
442,18.8.2,ANEXO I - TABELA 1,9001-9/01,"3,00%","1,00%",566,Produção teatral
442,18.8.2,ANEXO I - TABELA 1,9001-9/02,"3,00%","2,00%",566,Produção musical
442,18.8.2,ANEXO I - TABELA 1,9001-9/03,"3,00%","2,00%",566,Produção de espetáculos de dança
442,18.8.2,ANEXO I - TABELA 1,9001-9/04,"3,00%","1,00%",566,"Produção de espetáculos circenses, de marionetes e similares"
442,18.8.2,ANEXO I - TABELA 1,9001-9/05,"3,00%","3,00%",566,"Produção de espetáculos de rodeios, vaquejadas e similares"
442,18.8.2,ANEXO I - TABELA 1,9001-9/99,"3,00%","3,00%",566,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
442,18.8.2,ANEXO I - TABELA 1,9002-7/01,"3,00%","1,00%",566,"Atividades de artistas plásticos, jornalistas independentes e escritores"
442,18.8.2,ANEXO I - TABELA 1,9002-7/02,"3,00%","1,00%",566,Restauração de obras de arte
442,18.8.2,ANEXO I - TABELA 1,9101-5/00,"1,00%","2,00%",566,Atividades de bibliotecas e arquivos
442,18.8.2,ANEXO I - TABELA 1,9102-3/01,"1,00%","1,00%",566,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares
442,18.8.2,ANEXO I - TABELA 1,9103-1/00,"1,00%","2,00%",566,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
442,18.8.2,ANEXO I - TABELA 1,9312-3/00,"1,00%","2,00%",566,"Clubes sociais, esportivos e similares (647-Futebol profissional)"
442,18.8.2,ANEXO I - TABELA 1,9313-1/00,"1,00%","1,00%",566,Atividades de condicionamento físico
442,18.8.2,ANEXO I - TABELA 1,9411-1/00,"1,00%","3,00%",566,Atividades de organizações associativas patronais e empresariais (523 Se não vinculada ao ex IAPC)
442,18.8.2,ANEXO I - TABELA 1,9412-0/00,"1,00%","3,00%",566,Atividades de organizações associativas profissionais (523 Se não vinculada ao ex IAPC)
442,18.8.2,ANEXO I - TABELA 1,9420-1/00,"3,00%","2,00%",566,Atividades de organizações sindicais (523 Se não vinculada ao ex IAPC e 787 no caso de sindicato patronal rural)
442,18.8.2,ANEXO I - TABELA 1,9430-8/00,"1,00%","2,00%",566,Atividades de associações de defesa de direitos sociais
442,18.8.2,ANEXO I - TABELA 1,9493-6/00,"1,00%","2,00%",566,Atividades de organizações associativas ligadas à cultura e à arte
442,18.8.2,ANEXO I - TABELA 1,9499-5/00,"1,00%","2,00%",566,Atividades associativas não especificadas anteriormente
442,18.8.2,ANEXO I - TABELA 1,8513-9/00,"1,00%","1,00%",574,Ensino fundamental
442,18.8.2,ANEXO I - TABELA 1,8520-1/00,"1,00%","1,00%",574,Ensino médio
442,18.8.2,ANEXO I - TABELA 1,8531-7/00,"1,00%","1,00%",574,Educação superior - graduação
442,18.8.2,ANEXO I - TABELA 1,8532-5/00,"1,00%","1,00%",574,Educação superior - graduação e pós-graduação
442,18.8.2,ANEXO I - TABELA 1,8533-3/00,"1,00%","1,00%",574,Educação superior - pós-graduação e extensão
442,18.8.2,ANEXO I - TABELA 1,8541-4/00,"1,00%","1,00%",574,Educação profissional de nível técnico
442,18.8.2,ANEXO I - TABELA 1,8542-2/00,"1,00%","2,00%",574,Educação profissional de nível tecnológico
442,18.8.2,ANEXO I - TABELA 1,6410-7/00,"1,00%","1,00%",582,Banco Central
442,18.8.2,ANEXO I - TABELA 1,8411-6/00,"2,00%","2,00%",582,Administração Pública em geral
442,18.8.2,ANEXO I - TABELA 1,8412-4/00,"2,00%","1,00%",582,"Regulação das atividades de saúde, educação, serviços culturais e outros"
443,18.8.2,ANEXO I - TABELA 1,8413-2/00,"2,00%","2,00%",582,Regulação das atividades econômicas
443,18.8.2,ANEXO I - TABELA 1,8421-3/00,"2,00%","1,00%",582,Relações exteriores
443,18.8.2,ANEXO I - TABELA 1,8422-1/00,"2,00%","1,00%",582,Defesa
443,18.8.2,ANEXO I - TABELA 1,8423-0/00,"2,00%","1,00%",582,Justiça
443,18.8.2,ANEXO I - TABELA 1,8424-8/00,"2,00%","2,00%",582,Segurança e ordem pública
443,18.8.2,ANEXO I - TABELA 1,8425-6/00,"2,00%","1,00%",582,Defesa Civil
443,18.8.2,ANEXO I - TABELA 1,8430-2/00,"2,00%","1,00%",582,Seguridade social obrigatória
443,18.8.2,ANEXO I - TABELA 1,9900-8/00,"1,00%","1,00%",582,Organismos internacionais e outras instituições extraterritoriais sem acordo internacional de isenção (com acordo: FPAS 876)
443,18.8.2,ANEXO I - TABELA 1,6912-5/00,"1,00%","1,00%",590,Cartórios
443,18.8.2,ANEXO I - TABELA 1,0111-3/01,"2,00%","3,00%",604(*),Cultivo de arroz
443,18.8.2,ANEXO I - TABELA 1,0111-3/02,"2,00%","3,00%",604(*),Cultivo de milho
443,18.8.2,ANEXO I - TABELA 1,0111-3/03,"2,00%","2,00%",604(*),Cultivo de trigo
443,18.8.2,ANEXO I - TABELA 1,0111-3/99,"2,00%","3,00%",604(*),Cultivo de outros cereais não especificados anteriormente
443,18.8.2,ANEXO I - TABELA 1,0112-1/01,"2,00%","3,00%",604(*),Cultivo de algodão herbáceo
443,18.8.2,ANEXO I - TABELA 1,0112-1/02,"2,00%","3,00%",604(*),Cultivo de juta
443,18.8.2,ANEXO I - TABELA 1,0112-1/99,"2,00%","3,00%",604(*),Cultivo de outras fibras de lavoura temporária não especificadas anteriormente
443,18.8.2,ANEXO I - TABELA 1,0113-0/00,"2,00%","3,00%",604(*),Cultivo de cana-de-açúcar
443,18.8.2,ANEXO I - TABELA 1,0114-8/00,"2,00%","3,00%",604(*),Cultivo de fumo
443,18.8.2,ANEXO I - TABELA 1,0115-6/00,"2,00%","3,00%",604(*),Cultivo de soja
443,18.8.2,ANEXO I - TABELA 1,0116-4/01,"2,00%","2,00%",604(*),Cultivo de amendoim
443,18.8.2,ANEXO I - TABELA 1,0116-4/02,"2,00%","2,00%",604(*),Cultivo de girassol
443,18.8.2,ANEXO I - TABELA 1,0116-4/03,"2,00%","3,00%",604(*),Cultivo de mamona
443,18.8.2,ANEXO I - TABELA 1,0116-4/99,"2,00%","3,00%",604(*),Cultivo de outras oleaginosas de lavoura temporária não especificadas anteriormente
443,18.8.2,ANEXO I - TABELA 1,0119-9/01,"2,00%","2,00%",604(*),Cultivo de abacaxi
443,18.8.2,ANEXO I - TABELA 1,0119-9/02,"2,00%","3,00%",604(*),Cultivo de alho
443,18.8.2,ANEXO I - TABELA 1,0119-9/03,"2,00%","3,00%",604(*),Cultivo de batata-inglesa
443,18.8.2,ANEXO I - TABELA 1,0119-9/04,"2,00%","2,00%",604(*),Cultivo de cebola
443,18.8.2,ANEXO I - TABELA 1,0119-9/05,"2,00%","3,00%",604(*),Cultivo de feijão
443,18.8.2,ANEXO I - TABELA 1,0119-9/06,"2,00%","3,00%",604(*),Cultivo de mandioca
443,18.8.2,ANEXO I - TABELA 1,0119-9/07,"2,00%","3,00%",604(*),Cultivo de melão
443,18.8.2,ANEXO I - TABELA 1,0119-9/08,"2,00%","2,00%",604(*),Cultivo de melancia
443,18.8.2,ANEXO I - TABELA 1,0119-9/09,"2,00%","2,00%",604(*),Cultivo de tomate rasteiro
443,18.8.2,ANEXO I - TABELA 1,0119-9/99,"2,00%","2,00%",604(*),Cultivo de outras plantas de lavoura temporária não especificadas anteriormente
443,18.8.2,ANEXO I - TABELA 1,0121-1/01,"1,00%","3,00%",604(*),"Horticultura, exceto morango"
443,18.8.2,ANEXO I - TABELA 1,0121-1/02,"1,00%","3,00%",604(*),Cultivo de morango
443,18.8.2,ANEXO I - TABELA 1,0122-9/00,"1,00%","3,00%",604(*),Cultivo de flores e plantas ornamentais
443,18.8.2,ANEXO I - TABELA 1,0131-8/00,"2,00%","3,00%",604(*),Cultivo de laranja
443,18.8.2,ANEXO I - TABELA 1,0132-6/00,"1,00%","3,00%",604(*),Cultivo de uva
443,18.8.2,ANEXO I - TABELA 1,0133-4/01,"1,00%","1,00%",604(*),Cultivo de açaí
443,18.8.2,ANEXO I - TABELA 1,0133-4/02,"1,00%","3,00%",604(*),Cultivo de banana
443,18.8.2,ANEXO I - TABELA 1,0133-4/03,"1,00%","2,00%",604(*),Cultivo de caju
443,18.8.2,ANEXO I - TABELA 1,0133-4/04,"1,00%","3,00%",604(*),"Cultivo de cítricos, exceto laranja"
443,18.8.2,ANEXO I - TABELA 1,0133-4/05,"1,00%","3,00%",604(*),Cultivo de coco-da-baía
443,18.8.2,ANEXO I - TABELA 1,0133-4/06,"1,00%","3,00%",604(*),Cultivo de guaraná
443,18.8.2,ANEXO I - TABELA 1,0133-4/07,"1,00%","3,00%",604(*),Cultivo de maçã
443,18.8.2,ANEXO I - TABELA 1,0133-4/08,"1,00%","2,00%",604(*),Cultivo de mamão
443,18.8.2,ANEXO I - TABELA 1,0133-4/09,"1,00%","3,00%",604(*),Cultivo de maracujá
443,18.8.2,ANEXO I - TABELA 1,0133-4/10,"1,00%","3,00%",604(*),Cultivo de manga
443,18.8.2,ANEXO I - TABELA 1,0133-4/11,"1,00%","3,00%",604(*),Cultivo de pêssego
443,18.8.2,ANEXO I - TABELA 1,0133-4/99,"1,00%","3,00%",604(*),Cultivo de frutas de lavoura permanente não especificadas anteriormente
444,18.8.2,ANEXO I - TABELA 1,0134-2/00,"1,00%","3,00%",604(*),Cultivo de café
444,18.8.2,ANEXO I - TABELA 1,0135-1/00,"1,00%","3,00%",604(*),Cultivo de cacau
444,18.8.2,ANEXO I - TABELA 1,0139-3/01,"1,00%","3,00%",604(*),Cultivo de chá-da-índia
444,18.8.2,ANEXO I - TABELA 1,0139-3/02,"1,00%","3,00%",604(*),Cultivo de erva-mate
444,18.8.2,ANEXO I - TABELA 1,0139-3/03,"1,00%","3,00%",604(*),Cultivo de pimenta-do-reino
444,18.8.2,ANEXO I - TABELA 1,0139-3/04,"1,00%","3,00%",604(*),"Cultivo de plantas para condimento, exceto pimenta-do-reino"
444,18.8.2,ANEXO I - TABELA 1,0139-3/05,"1,00%","3,00%",604(*),Cultivo de dendê
444,18.8.2,ANEXO I - TABELA 1,0139-3/06,"1,00%","3,00%",604(*),Cultivo de seringueira
444,18.8.2,ANEXO I - TABELA 1,0139-3/99,"1,00%","3,00%",604(*),Cultivo de outras plantas de lavoura permanente não especificadas anteriormente
444,18.8.2,ANEXO I - TABELA 1,0141-5/01,"2,00%","3,00%",604(*),"Produção de sementes certificadas, exceto de forrageiras para pasto"
444,18.8.2,ANEXO I - TABELA 1,0141-5/02,"2,00%","3,00%",604(*),Produção de sementes certificadas de forrageiras para formação de pasto
444,18.8.2,ANEXO I - TABELA 1,0142-3/00,"2,00%","2,00%",604(*),"Produção de mudas e outras formas de propagação vegetal, certificadas"
444,18.8.2,ANEXO I - TABELA 1,0151-2/01,"1,00%","3,00%",604(*),Criação de bovinos para corte
444,18.8.2,ANEXO I - TABELA 1,0151-2/02,"1,00%","3,00%",604(*),Criação de bovinos para leite
444,18.8.2,ANEXO I - TABELA 1,0151-2/03,"1,00%","3,00%",604(*),"Criação de bovinos, exceto para corte e leite"
444,18.8.2,ANEXO I - TABELA 1,0152-1/01,"1,00%","3,00%",604(*),Criação de bufalinos
444,18.8.2,ANEXO I - TABELA 1,0152-1/02,"1,00%","2,00%",604(*),Criação de equinos
444,18.8.2,ANEXO I - TABELA 1,0152-1/03,"1,00%","3,00%",604(*),Criação de asininos e muares
444,18.8.2,ANEXO I - TABELA 1,0153-9/01,"1,00%","3,00%",604(*),Criação de caprinos
444,18.8.2,ANEXO I - TABELA 1,0153-9/02,"1,00%","3,00%",604(*),"Criação de ovinos, inclusive para produção de lã"
444,18.8.2,ANEXO I - TABELA 1,0154-7/00,"1,00%","3,00%",604(*),Criação de suínos
444,18.8.2,ANEXO I - TABELA 1,0155-5/01,"1,00%","3,00%",604(*),Criação de frangos para corte
444,18.8.2,ANEXO I - TABELA 1,0155-5/02,"1,00%","3,00%",604(*),Produção de pintos de um dia
444,18.8.2,ANEXO I - TABELA 1,0155-5/03,"1,00%","2,00%",604(*),"Criação de outros galináceos, exceto para corte"
444,18.8.2,ANEXO I - TABELA 1,0155-5/04,"1,00%","2,00%",604(*),"Criação de aves, exceto galináceos"
444,18.8.2,ANEXO I - TABELA 1,0155-5/05,"1,00%","3,00%",604(*),Produção de ovos
444,18.8.2,ANEXO I - TABELA 1,0159-8/01,"1,00%","2,00%",604(*),Apicultura
444,18.8.2,ANEXO I - TABELA 1,0159-8/02,"1,00%","3,00%",604(*),Criação de animais de estimação
444,18.8.2,ANEXO I - TABELA 1,0159-8/03,"1,00%","1,00%",604(*),Criação de escargô
444,18.8.2,ANEXO I - TABELA 1,0159-8/04,"1,00%","1,00%",604(*),Criação de bicho-da-seda
444,18.8.2,ANEXO I - TABELA 1,0159-8/99,"1,00%","2,00%",604(*),Criação de outros animais não especificados anteriormente
444,18.8.2,ANEXO I - TABELA 1,0170-9/00,"1,00%","1,00%",604(*),Caça e serviços relacionados
444,18.8.2,ANEXO I - TABELA 1,0210-1/01,"2,00%","3,00%",604(*),Cultivo de eucalipto
444,18.8.2,ANEXO I - TABELA 1,0210-1/02,"2,00%","3,00%",604(*),Cultivo de acácia-negra
444,18.8.2,ANEXO I - TABELA 1,0210-1/03,"2,00%","3,00%",604(*),Cultivo de pinus
444,18.8.2,ANEXO I - TABELA 1,0210-1/04,"2,00%","3,00%",604(*),Cultivo de teca
444,18.8.2,ANEXO I - TABELA 1,0210-1/05,"2,00%","2,00%",604(*),"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca"
444,18.8.2,ANEXO I - TABELA 1,0210-1/06,"2,00%","3,00%",604(*),Cultivo de mudas em viveiros florestais
444,18.8.2,ANEXO I - TABELA 1,0210-1/09,"2,00%","2,00%",604(*),Produção de casca de acácia-negra - florestas plantadas
444,18.8.2,ANEXO I - TABELA 1,0210-1/99,"2,00%","3,00%",604(*),Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas
444,18.8.2,ANEXO I - TABELA 1,0220-9/03,"3,00%","3,00%",604(*),Coleta de castanha-do-pará em florestas nativas
444,18.8.2,ANEXO I - TABELA 1,0220-9/04,"3,00%","1,00%",604(*),Coleta de látex em florestas nativas
444,18.8.2,ANEXO I - TABELA 1,0220-9/05,"3,00%","3,00%",604(*),Coleta de palmito em florestas nativas
444,18.8.2,ANEXO I - TABELA 1,0220-9/06,"3,00%","3,00%",604(*),Conservação de florestas nativas
444,18.8.2,ANEXO I - TABELA 1,0220-9/99,"3,00%","3,00%",604(*),Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas
444,18.8.2,ANEXO I - TABELA 1,0311-6/02,"2,00%","3,00%",604(*),Pesca de crustáceos e moluscos em água salgada
